Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,12/12/2022,1230,N816UA,EWR,6:02,5:58,83,103,-4,6:44,46,0,0,16,0,0
UA,12/12/2022,2661,N894UA,ORD,6:30,6:36,140,154,6,7:12,36,6,0,14,0,0
UA,12/13/2019,716,N812UA,ORD,7:05,7:17,151,113,12,7:29,12,0,0,0,0,0
UA,12/13/2021,2295,N895UA,ORD,6:45,6:40,136,127,-5,6:51,11,0,0,0,0,0
UA,12/13/2022,437,N835UA,DEN,15:51,16:43,251,224,52,16:55,12,0,0,0,0,25
UA,12/13/2022,1230,N832UA,EWR,6:02,6:02,83,105,0,6:46,44,0,0,22,0,0
UA,12/13/2022,2661,N422UA,ORD,6:30,6:32,140,154,2,7:13,41,0,0,16,0,0
UA,12/14/2019,716,N842UA,ORD,6:50,9:41,151,111,171,9:52,11,131,0,0,0,0
UA,12/14/2021,2295,N894UA,ORD,6:45,6:49,136,147,4,7:18,29,0,0,15,0,0
UA,12/14/2022,437,N835UA,DEN,15:51,15:50,251,227,-1,16:00,10,0,0,0,0,0
UA,12/14/2022,2661,N460UA,ORD,6:30,6:28,140,147,-2,6:57,29,0,0,0,0,0
UA,12/15/2019,716,N836UA,ORD,6:52,7:01,151,132,9,7:33,32,0,0,0,0,0
UA,12/15/2021,2295,N845UA,ORD,6:45,7:00,136,151,15,7:39,39,15,0,15,0,0
UA,12/15/2022,463,N498UA,EWR,5:58,5:56,91,104,-2,6:48,52,0,0,0,0,0
UA,12/15/2022,1646,N433UA,DEN,15:52,16:14,258,254,22,17:04,50,0,18,0,0,0
UA,12/15/2022,2661,N805UA,ORD,6:30,7:04,153,137,34,7:42,38,18,0,0,0,0
UA,12/16/2019,716,N834UA,ORD,7:05,7:07,151,182,2,7:59,52,0,0,33,0,0
UA,12/16/2021,1964,N876UA,IAD,8:00,8:16,96,73,16,8:29,13,0,0,0,0,0
UA,12/16/2022,463,N27261,EWR,5:56,5:58,91,159,2,7:16,78,0,0,70,0,0
UA,12/16/2022,1646,N820UA,DEN,15:52,16:29,258,221,37,16:42,13,0,0,0,0,0
UA,12/16/2022,2661,N826UA,ORD,6:30,6:44,153,149,14,7:25,41,0,0,0,0,0
UA,12/17/2019,716,N808UA,ORD,7:05,7:05,151,166,0,7:59,54,0,0,15,0,0
UA,12/17/2021,1964,N818UA,IAD,8:00,7:54,96,73,-6,8:05,11,0,0,0,0,0
UA,12/17/2022,1646,N442UA,DEN,15:52,16:59,258,226,67,17:14,15,21,0,0,0,14
UA,12/17/2022,2661,N878UA,ORD,6:30,6:28,153,127,-2,6:42,14,0,0,0,0,0
UA,12/18/2019,716,N855UA,ORD,7:05,7:03,151,164,-2,7:53,50,0,0,0,0,0
UA,12/18/2021,1964,N419UA,IAD,8:00,8:01,96,81,1,8:14,13,0,0,0,0,0
UA,12/18/2022,1646,N836UA,DEN,15:52,19:22,258,233,210,19:32,10,174,0,0,0,11
UA,12/18/2022,2661,N17752,ORD,6:30,6:33,153,161,3,7:36,63,0,0,0,0,0
UA,12/19/2019,219,N832UA,ORD,7:30,7:42,152,159,12,8:34,52,12,0,7,0,0
UA,12/19/2021,1964,N408UA,IAD,8:00,8:00,96,98,0,8:40,40,0,0,0,0,0
UA,12/19/2021,2374,N24702,EWR,6:00,6:13,91,99,13,7:02,49,13,0,8,0,0
UA,12/19/2022,463,N470UA,EWR,6:00,5:58,91,116,-2,7:12,74,0,0,23,0,0
UA,12/19/2022,1646,N845UA,DEN,15:52,17:01,258,273,69,17:47,46,13,0,15,0,56
UA,12/19/2022,2661,N23707,ORD,6:30,6:45,153,178,15,7:57,72,15,0,25,0,0
UA,12/20/2021,1964,N445UA,IAD,8:00,8:02,96,78,2,8:15,13,0,0,0,0,0
UA,12/20/2022,463,N39297,EWR,6:00,5:52,91,76,-8,6:06,14,0,0,0,0,0
UA,12/20/2022,1646,N894UA,DEN,15:52,16:02,258,246,10,16:13,11,0,0,0,0,0
UA,12/20/2022,2661,N849UA,ORD,6:30,6:30,153,140,0,7:05,35,0,0,0,0,0
UA,12/21/2021,1964,N490UA,IAD,8:00,7:58,96,66,-2,8:09,11,0,0,0,0,0
UA,12/21/2022,463,N78524,EWR,6:00,5:55,91,101,-5,6:50,55,0,0,0,0,0
UA,12/21/2022,1646,N848UA,DEN,15:52,16:02,258,260,10,16:11,9,0,0,0,0,0
UA,12/21/2022,2661,N808UA,ORD,6:30,6:25,153,155,-5,6:59,34,0,0,0,0,0
UA,12/22/2021,1964,N847UA,IAD,8:00,8:00,96,97,0,8:29,29,0,0,0,0,0
UA,12/22/2022,463,N27266,EWR,6:00,5:55,91,112,-5,6:46,51,0,0,16,0,0
UA,12/22/2022,1646,N814UA,DEN,15:52,17:14,258,444,82,18:01,47,0,19,186,0,63
UA,12/22/2022,2661,N471UA,ORD,6:30,6:30,153,145,0,7:02,32,0,0,0,0,0
UA,12/23/2021,1964,N897UA,IAD,8:00,8:15,96,80,15,8:26,11,0,0,0,0,0
UA,12/23/2022,463,N479UA,EWR,6:00,5:54,91,86,-6,6:08,14,0,0,0,0,0
UA,12/23/2022,1646,N854UA,DEN,15:52,16:09,258,262,17,16:59,50,0,14,4,0,3
UA,12/23/2022,2661,N816UA,ORD,6:30,6:26,153,115,-4,6:38,12,0,0,0,0,0
UA,12/24/2021,1964,N823UA,IAD,8:00,8:04,96,101,4,8:55,51,0,0,0,0,0
UA,12/24/2022,463,,EWR,6:00,0:00,91,0,0,0:00,0,0,0,0,0,0
UA,12/24/2022,1646,N875UA,DEN,15:52,16:25,258,218,33,16:34,9,0,0,0,0,0
UA,12/24/2022,2661,N808UA,ORD,6:30,14:10,153,113,460,14:22,12,0,0,0,0,420
UA,12/25/2021,1964,N825UA,IAD,8:00,7:53,96,88,-7,8:23,30,0,0,0,0,0
UA,12/25/2022,463,N66897,EWR,6:00,7:55,91,55,115,8:04,9,50,0,0,0,29
UA,12/25/2022,567,N12754,ORD,10:15,10:08,148,117,-7,10:19,11,0,0,0,0,0
UA,12/25/2022,1646,N828UA,DEN,15:52,16:38,258,221,46,16:46,8,0,0,0,0,0
UA,12/26/2021,1964,N465UA,IAD,8:00,7:50,96,96,-10,8:26,36,0,0,0,0,0
UA,12/26/2021,2374,N23721,EWR,6:00,5:56,91,110,-4,6:27,31,0,0,15,0,0
UA,12/26/2022,1646,N495UA,DEN,15:52,16:01,258,213,9,16:10,9,0,0,0,0,0
UA,12/26/2022,2437,N16701,IAD,5:55,5:48,99,78,-7,6:04,16,0,0,0,0,0
UA,12/26/2022,2661,N68880,ORD,6:30,6:40,153,123,10,6:53,13,0,0,0,0,0
UA,12/27/2021,1964,,IAD,8:00,0:00,96,0,0,0:00,0,0,0,0,0,0
UA,12/27/2022,463,,EWR,6:00,0:00,91,0,0,0:00,0,0,0,0,0,0
UA,12/27/2022,1646,N812UA,DEN,15:52,16:47,258,218,55,16:59,12,3,0,0,0,12
UA,12/27/2022,2661,N875UA,ORD,6:30,6:21,153,151,-9,7:03,42,0,0,0,0,0
UA,12/28/2021,1964,N463UA,IAD,8:00,7:51,96,88,-9,8:18,27,0,0,0,0,0
UA,12/28/2022,463,N27724,EWR,6:00,5:54,91,70,-6,6:06,12,0,0,0,0,0
UA,12/28/2022,1646,N4888U,DEN,15:52,15:52,258,266,0,16:12,20,0,0,0,0,0
UA,12/28/2022,2661,N401UA,ORD,6:30,6:25,153,130,-5,6:39,14,0,0,0,0,0
UA,12/29/2021,1964,N812UA,IAD,8:00,7:54,96,72,-6,8:07,13,0,0,0,0,0
UA,12/29/2022,463,N47282,EWR,5:52,5:57,91,62,5,6:12,15,0,0,0,0,0
UA,12/29/2022,1646,N898UA,DEN,15:52,17:02,258,225,70,17:15,13,3,0,0,0,34
UA,12/29/2022,2661,N825UA,ORD,6:30,6:40,153,138,10,7:12,32,0,0,0,0,0
UA,12/30/2021,1964,N848UA,IAD,8:00,7:55,96,77,-5,8:06,11,0,0,0,0,0
UA,12/30/2022,463,N415UA,EWR,6:00,6:09,91,97,9,6:20,11,9,0,6,0,0
UA,12/30/2022,1646,N854UA,DEN,15:52,16:06,258,255,14,16:22,16,0,0,0,0,0
UA,12/30/2022,2661,N894UA,ORD,6:30,6:25,153,127,-5,6:38,13,0,0,0,0,0
UA,12/31/2021,1964,N848UA,IAD,8:00,7:51,96,70,-9,8:03,12,0,0,0,0,0
UA,12/31/2022,463,N27251,EWR,6:00,5:55,91,69,-5,6:12,17,0,0,0,0,0
UA,12/31/2022,1646,N801UA,DEN,15:52,15:49,258,243,-3,15:59,10,0,0,0,0,0
UA,12/31/2022,2661,N872UA,ORD,6:30,6:21,153,127,-9,6:32,11,0,0,0,0,0
